phylum,class,genus,species,form,sample,image_name,image_url,img_path
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,egg,feces,Ascaris_fertile_BAM1.jpg,https://www.cdc.gov//dpdx/ascariasis/images/2/Ascaris_fertile_BAM1.jpg,./Dataset/Ascaris/Ascaris_fertile_BAM1.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,egg,feces,Ascaris_egg_fert5_embryo_200x.jpg,https://www.cdc.gov//dpdx/ascariasis/images/2/Ascaris_egg_fert5_embryo_200x.jpg,./Dataset/Ascaris/Ascaris_egg_fert5_embryo_200x.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,egg,feces,Ascaris_egg_fert_200x.jpg,https://www.cdc.gov//dpdx/ascariasis/images/2/Ascaris_egg_fert_200x.jpg,./Dataset/Ascaris/Ascaris_egg_fert_200x.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,Ascaris_egg_fert_decort_200x.jpg,https://www.cdc.gov//dpdx/ascariasis/images/3/Ascaris_egg_fert_decort_200x.jpg,./Dataset/Ascaris/Ascaris_egg_fert_decort_200x.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,Ascaris_egg_fert2_decort_200x.jpg,https://www.cdc.gov//dpdx/ascariasis/images/3/Ascaris_egg_fert2_decort_200x.jpg,./Dataset/Ascaris/Ascaris_egg_fert2_decort_200x.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,Ascaris_egg_fert3_decort_200x.jpg,https://www.cdc.gov//dpdx/ascariasis/images/3/Ascaris_egg_fert3_decort_200x.jpg,./Dataset/Ascaris/Ascaris_egg_fert3_decort_200x.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,decorticated egg,feces,Ascaris_egg_fert4_decort_400x.jpg,https://www.cdc.gov//dpdx/ascariasis/images/3/Ascaris_egg_fert4_decort_400x.jpg,./Dataset/Ascaris/Ascaris_egg_fert4_decort_400x.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,larva,lungs,Ascaris_egg_larva2.jpg,https://www.cdc.gov//dpdx/ascariasis/images/4/Ascaris_egg_larva2.jpg,./Dataset/Ascaris/Ascaris_egg_larva2.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,larva,lungs,Ascaris_egg_larva3.jpg,https://www.cdc.gov//dpdx/ascariasis/images/4/Ascaris_egg_larva3.jpg,./Dataset/Ascaris/Ascaris_egg_larva3.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,adult,intestine ,Ascaris_female.jpg,https://www.cdc.gov//dpdx/ascariasis/images/5/Ascaris_female.jpg,./Dataset/Ascaris/Ascaris_female.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,adult,intestine ,A_lumbricoides_adult_OrangeCounty.jpg,https://www.cdc.gov//dpdx/ascariasis/images/5/A_lumbricoides_adult_OrangeCounty.jpg,./Dataset/Ascaris/A_lumbricoides_adult_OrangeCounty.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,adult,intestine ,Ascaris_mouthparts_OrangeCounty.jpg,https://www.cdc.gov//dpdx/ascariasis/images/5/Ascaris_mouthparts_OrangeCounty.jpg,./Dataset/Ascaris/Ascaris_mouthparts_OrangeCounty.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,adult,intestine ,Ascaris_posterior_BAM.jpg,https://www.cdc.gov//dpdx/ascariasis/images/5/Ascaris_posterior_BAM.jpg,./Dataset/Ascaris/Ascaris_posterior_BAM.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,adult,intestine ,Ascaris_female_cross_section.jpg,https://www.cdc.gov//dpdx/ascariasis/images/5/Ascaris_female_cross_section.jpg,./Dataset/Ascaris/Ascaris_female_cross_section.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,adult,intestine ,Ascaris_cuticle_cross_section.jpg,https://www.cdc.gov//dpdx/ascariasis/images/5/Ascaris_cuticle_cross_section.jpg,./Dataset/Ascaris/Ascaris_cuticle_cross_section.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,larva,lungs,Ascaris_larvae_tissue_400x_BAM1.jpg,https://www.cdc.gov//dpdx/ascariasis/images/6/Ascaris_larvae_tissue_400x_BAM1.jpg,./Dataset/Ascaris/Ascaris_larvae_tissue_400x_BAM1.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,larva,lungs,Ascaris_larvae_tissue_1000x_BAM1.jpg,https://www.cdc.gov//dpdx/ascariasis/images/6/Ascaris_larvae_tissue_1000x_BAM1.jpg,./Dataset/Ascaris/Ascaris_larvae_tissue_1000x_BAM1.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,adult,lungs,Ascaris_eggs_tissue_200x_BAM1.jpg,https://www.cdc.gov//dpdx/ascariasis/images/6/Ascaris_eggs_tissue_200x_BAM1.jpg,./Dataset/Ascaris/Ascaris_eggs_tissue_200x_BAM1.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,adult,lungs,Ascaris_eggs_tissue_400x_BAM1.jpg,https://www.cdc.gov//dpdx/ascariasis/images/6/Ascaris_eggs_tissue_400x_BAM1.jpg,./Dataset/Ascaris/Ascaris_eggs_tissue_400x_BAM1.jpg
Nematoda,Chromadorea,Ascaris,Ascaris lumbricoides,adult,lungs,Ascaris_eggs_tissue_400x_BAM2.jpg,https://www.cdc.gov//dpdx/ascariasis/images/6/Ascaris_eggs_tissue_400x_BAM2.jpg,./Dataset/Ascaris/Ascaris_eggs_tissue_400x_BAM2.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_wtmt_1000X_OR.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/1/Cyclospora_wtmt_1000X_OR.jpg,./Dataset/Cyclospora/Cyclospora_wtmt_1000X_OR.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_wtmt2_1000X_OR.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/1/Cyclospora_wtmt2_1000X_OR.jpg,./Dataset/Cyclospora/Cyclospora_wtmt2_1000X_OR.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_wetmount_HB1.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/1/Cyclospora_wetmount_HB1.jpg,./Dataset/Cyclospora/Cyclospora_wetmount_HB1.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_wetmount_HB2.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/1/Cyclospora_wetmount_HB2.jpg,./Dataset/Cyclospora/Cyclospora_wetmount_HB2.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_trichrome_HB1.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/2/Cyclospora_trichrome_HB1.jpg,./Dataset/Cyclospora/Cyclospora_trichrome_HB1.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_trichrome_HB2.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/2/Cyclospora_trichrome_HB2.jpg,./Dataset/Cyclospora/Cyclospora_trichrome_HB2.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_UV_Henry1.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/3/Cyclospora_UV_Henry1.jpg,./Dataset/Cyclospora/Cyclospora_UV_Henry1.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_UV_Mike3.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/3/Cyclospora_UV_Mike3.jpg,./Dataset/Cyclospora/Cyclospora_UV_Mike3.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_UV_Henry2.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/3/Cyclospora_UV_Henry2.jpg,./Dataset/Cyclospora/Cyclospora_UV_Henry2.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_UV_Mike4.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/3/Cyclospora_UV_Mike4.jpg,./Dataset/Cyclospora/Cyclospora_UV_Mike4.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_UV_Mike1.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/3/Cyclospora_UV_Mike1.jpg,./Dataset/Cyclospora/Cyclospora_UV_Mike1.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_UV_Mike2.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/3/Cyclospora_UV_Mike2.jpg,./Dataset/Cyclospora/Cyclospora_UV_Mike2.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_AF_Henry1.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/4/Cyclospora_AF_Henry1.jpg,./Dataset/Cyclospora/Cyclospora_AF_Henry1.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_AF_AZ1.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/4/Cyclospora_AF_AZ1.jpg,./Dataset/Cyclospora/Cyclospora_AF_AZ1.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_AF_AZ2.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/4/Cyclospora_AF_AZ2.jpg,./Dataset/Cyclospora/Cyclospora_AF_AZ2.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_AF_Henry2.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/4/Cyclospora_AF_Henry2.jpg,./Dataset/Cyclospora/Cyclospora_AF_Henry2.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_AF_Henry3.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/4/Cyclospora_AF_Henry3.jpg,./Dataset/Cyclospora/Cyclospora_AF_Henry3.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_AF_Henry4.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/4/Cyclospora_AF_Henry4.jpg,./Dataset/Cyclospora/Cyclospora_AF_Henry4.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_SAF_Henry1.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/5/Cyclospora_SAF_Henry1.jpg,./Dataset/Cyclospora/Cyclospora_SAF_Henry1.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_SAF_Henry5.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/5/Cyclospora_SAF_Henry5.jpg,./Dataset/Cyclospora/Cyclospora_SAF_Henry5.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_SAF_Henry2.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/5/Cyclospora_SAF_Henry2.jpg,./Dataset/Cyclospora/Cyclospora_SAF_Henry2.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,CryptoCyclo_SAF_Henry1.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/5/CryptoCyclo_SAF_Henry1.jpg,./Dataset/Cyclospora/CryptoCyclo_SAF_Henry1.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_SAF_Henry3.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/5/Cyclospora_SAF_Henry3.jpg,./Dataset/Cyclospora/Cyclospora_SAF_Henry3.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_SAF_Henry4.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/5/Cyclospora_SAF_Henry4.jpg,./Dataset/Cyclospora/Cyclospora_SAF_Henry4.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_DIC_Mike1.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/6/Cyclospora_DIC_Mike1.jpg,./Dataset/Cyclospora/Cyclospora_DIC_Mike1.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_DIC_Mike2.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/6/Cyclospora_DIC_Mike2.jpg,./Dataset/Cyclospora/Cyclospora_DIC_Mike2.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_DIC_Mike3.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/6/Cyclospora_DIC_Mike3.jpg,./Dataset/Cyclospora/Cyclospora_DIC_Mike3.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_DIC_Mike5.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/6/Cyclospora_DIC_Mike5.jpg,./Dataset/Cyclospora/Cyclospora_DIC_Mike5.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_DIC_Mike6.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/6/Cyclospora_DIC_Mike6.jpg,./Dataset/Cyclospora/Cyclospora_DIC_Mike6.jpg
Apicomplexa,Conoidasida,Cyclospora,Cyclospora cayetanensis,oocysts,feces,Cyclospora_DIC_rupture.jpg,https://www.cdc.gov//dpdx/cyclosporiasis/images/6/Cyclospora_DIC_rupture.jpg,./Dataset/Cyclospora/Cyclospora_DIC_rupture.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Crypto_wtmt_annot.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/1/Crypto_wtmt_annot.jpg,./Dataset/Cryptosporidium/Crypto_wtmt_annot.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,DPDxCrypto_oo_DIC.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/1/DPDxCrypto_oo_DIC.jpg,./Dataset/Cryptosporidium/DPDxCrypto_oo_DIC.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Cparvum_trichrome1_BAM.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/2/Cparvum_trichrome1_BAM.jpg,./Dataset/Cryptosporidium/Cparvum_trichrome1_BAM.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Cparvum_trichrome2_BAM.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/2/Cparvum_trichrome2_BAM.jpg,./Dataset/Cryptosporidium/Cparvum_trichrome2_BAM.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Crypto_oocyst4.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/3/Crypto_oocyst4.jpg,./Dataset/Cryptosporidium/Crypto_oocyst4.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Crypto_acidfast3_web.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/3/Crypto_acidfast3_web.jpg,./Dataset/Cryptosporidium/Crypto_acidfast3_web.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Crypto_acidfast_web.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/3/Crypto_acidfast_web.jpg,./Dataset/Cryptosporidium/Crypto_acidfast_web.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Crypto_acidfast2_web.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/3/Crypto_acidfast2_web.jpg,./Dataset/Cryptosporidium/Crypto_acidfast2_web.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Crypto_acidfast1_100x_annot.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/4/Crypto_acidfast1_100x_annot.jpg,./Dataset/Cryptosporidium/Crypto_acidfast1_100x_annot.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Crypto_acidfast2_100x_annot.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/4/Crypto_acidfast2_100x_annot.jpg,./Dataset/Cryptosporidium/Crypto_acidfast2_100x_annot.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Crypto_modified-ZN.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/6/Crypto_modified-ZN.jpg,./Dataset/Cryptosporidium/Crypto_modified-ZN.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,DPDxCrypto_oo_Aura.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/7/DPDxCrypto_oo_Aura.jpg,./Dataset/Cryptosporidium/DPDxCrypto_oo_Aura.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Cyrpto_fluor2_web.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/8/Cyrpto_fluor2_web.jpg,./Dataset/Cryptosporidium/Cyrpto_fluor2_web.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,Cyrpto_fluor3_web.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/8/Cyrpto_fluor3_web.jpg,./Dataset/Cryptosporidium/Cyrpto_fluor3_web.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,CryptoGiardiaDFA_400x1_arrows.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/8/CryptoGiardiaDFA_400x1_arrows.jpg,./Dataset/Cryptosporidium/CryptoGiardiaDFA_400x1_arrows.jpg
Apicomplexa,Conoidasida,Cryptosporidium,Cryptosporidium sp.,oocysts,feces,CryptoGiardiaDFA_400x2_arrows.jpg,https://www.cdc.gov//dpdx/cryptosporidiosis/images/8/CryptoGiardiaDFA_400x2_arrows.jpg,./Dataset/Cryptosporidium/CryptoGiardiaDFA_400x2_arrows.jpg
Ciliophora,Litostomatea,Balantidium,B. coli,cyst,wet mount,Bcoli_cyst_wtmt3.jpg,https://www.cdc.gov//dpdx/balantidiasis/images/1/Bcoli_cyst_wtmt3.jpg,./Dataset/Balantidium/Bcoli_cyst_wtmt3.jpg
Ciliophora,Litostomatea,Balantidium,B. coli,cyst,feces,Bc_cyst_troph_B,https://www.cdc.gov//dpdx/balantidiasis/images/1/Bc_cyst_troph_B.jpg,./Dataset/Balantidium/Bc_cyst_troph_B
Ciliophora,Litostomatea,Balantidium,B. coli,trophozoites,feces,Bc_troph_A,https://www.cdc.gov//dpdx/balantidiasis/images/2/Bc_troph_A.jpg,./Dataset/Balantidium/Bc_troph_A
Ciliophora,Litostomatea,Balantidium,B. coli,trophozoites,wet mount,Bcoli_troph_wtmt2_OR.jpg,https://www.cdc.gov//dpdx/balantidiasis/images/2/Bcoli_troph_wtmt2_OR.jpg,./Dataset/Balantidium/Bcoli_troph_wtmt2_OR.jpg
Ciliophora,Litostomatea,Balantidium,B. coli,trophozoites,wet mount,Bcoli_troph_wtmt.jpg,https://www.cdc.gov//dpdx/balantidiasis/images/2/Bcoli_troph_wtmt.jpg,./Dataset/Balantidium/Bcoli_troph_wtmt.jpg
Ciliophora,Litostomatea,Balantidium,B. coli,trophozoites,feces,Bcoli_troph_hematoxylin.jpg,https://www.cdc.gov//dpdx/balantidiasis/images/2/Bcoli_troph_hematoxylin.jpg,./Dataset/Balantidium/Bcoli_troph_hematoxylin.jpg
Ciliophora,Litostomatea,Balantidium,B. coli,trophozoites,wet mount,Bcoli_troph_DIC.jpg,https://www.cdc.gov//dpdx/balantidiasis/images/2/Bcoli_troph_DIC.jpg,./Dataset/Balantidium/Bcoli_troph_DIC.jpg
Ciliophora,Litostomatea,Balantidium,B. coli,trophozoites,intestinal tissue,Bcoli_troph_hande_colon.jpg,https://www.cdc.gov//dpdx/balantidiasis/images/3/Bcoli_troph_hande_colon.jpg,./Dataset/Balantidium/Bcoli_troph_hande_colon.jpg
Ciliophora,Litostomatea,Balantidium,B. coli,trophozoites,intestinal tissue,Bcoli_troph_hande2_colon.jpg,https://www.cdc.gov//dpdx/balantidiasis/images/3/Bcoli_troph_hande2_colon.jpg,./Dataset/Balantidium/Bcoli_troph_hande2_colon.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,Eg_cyst,https://www.cdc.gov//dpdx/echinococcosis/images/1/Eg_cyst.jpg,./Dataset/Echinococcus/Eg_cyst
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,Eg_cyst5,https://www.cdc.gov//dpdx/echinococcosis/images/1/Eg_cyst5.jpg,./Dataset/Echinococcus/Eg_cyst5
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,Echinococcus_hydatidsand_A.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/1/Echinococcus_hydatidsand_A.jpg,./Dataset/Echinococcus/Echinococcus_hydatidsand_A.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,Echinococcus_hydatidsand_B.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/1/Echinococcus_hydatidsand_B.jpg,./Dataset/Echinococcus/Echinococcus_hydatidsand_B.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,EchinococcusCellNetix_A.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/2/EchinococcusCellNetix_A.jpg,./Dataset/Echinococcus/EchinococcusCellNetix_A.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,EchinococcusCellNetix_B.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/2/EchinococcusCellNetix_B.jpg,./Dataset/Echinococcus/EchinococcusCellNetix_B.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,EchinococcusCellNetix_C.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/2/EchinococcusCellNetix_C.jpg,./Dataset/Echinococcus/EchinococcusCellNetix_C.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,EchinococcusCellNetix_D.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/2/EchinococcusCellNetix_D.jpg,./Dataset/Echinococcus/EchinococcusCellNetix_D.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,EchinococcusCellNetix_E.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/2/EchinococcusCellNetix_E.jpg,./Dataset/Echinococcus/EchinococcusCellNetix_E.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,cyst,liver,EchinococcusCellNetix_F.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/2/EchinococcusCellNetix_F.jpg,./Dataset/Echinococcus/EchinococcusCellNetix_F.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus multilocularis,cyst,liver,Emultilocularis_liver_BAM1.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/3/Emultilocularis_liver_BAM1.jpg,./Dataset/Echinococcus/Emultilocularis_liver_BAM1.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus multilocularis,cyst,liver,Emultilocularis_liver_BAM2.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/3/Emultilocularis_liver_BAM2.jpg,./Dataset/Echinococcus/Emultilocularis_liver_BAM2.jpg
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus multilocularis,cyst,liver,Em_cyst1,https://www.cdc.gov//dpdx/echinococcosis/images/3/Em_cyst1.jpg,./Dataset/Echinococcus/Em_cyst1
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus multilocularis,cyst,liver,Em_cyst_tri,https://www.cdc.gov//dpdx/echinococcosis/images/3/Em_cyst_tri.jpg,./Dataset/Echinococcus/Em_cyst_tri
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,adult,intestinal tissue,Eg_adult_labels,https://www.cdc.gov//dpdx/echinococcosis/images/5/Eg_adult_labels.jpg,./Dataset/Echinococcus/Eg_adult_labels
Platyhelminthes,Tapeworms,Echinococcus,Echinococcus granulosus,scolex,intestinal tissue,Egranulosus_scolex_stained_BAM.jpg,https://www.cdc.gov//dpdx/echinococcosis/images/5/Egranulosus_scolex_stained_BAM.jpg,./Dataset/Echinococcus/Egranulosus_scolex_stained_BAM.jpg
